PlayerID,Date,AccelImpulse_mean_1,AccelImpulse_std_1,AccelImpulse_median_1,AccelImpulse_skew_1,Speed_mean_1,Speed_std_1,Speed_median_1,Speed_skew_1,Speed_sum_1,Count_Accel_Load_GE_1.5_SD_1,Count_Speed_GE_1.5_SD_1,AccelX_mean_1,AccelX_std_1,AccelX_1,AccelX_skew_1,AccelY_mean_1,AccelY_std_1,AccelY_1,AccelY_skew_1,AccelZ_mean_1,AccelZ_std_1,AccelZ_1,AccelZ_skew_1,AccelLoad_mean_1,AccelLoad_std_1,AccelLoad_1,AccelLoad_skew_1,Accel_3D_mean_1,Accel_3D_std_1,Accel_3D_1,Accel_3D_skew_1,AccelImpulse_mean_2,AccelImpulse_std_2,AccelImpulse_median_2,AccelImpulse_skew_2,Speed_mean_2,Speed_std_2,Speed_median_2,Speed_skew_2,Speed_sum_2,Count_Accel_Load_GE_1.5_SD_2,Count_Speed_GE_1.5_SD_2,AccelX_mean_2,AccelX_std_2,AccelX_2,AccelX_skew_2,AccelY_mean_2,AccelY_std_2,AccelY_2,AccelY_skew_2,AccelZ_mean_2,AccelZ_std_2,AccelZ_2,AccelZ_skew_2,AccelLoad_mean_2,AccelLoad_std_2,AccelLoad_2,AccelLoad_skew_2,Accel_3D_mean_2,Accel_3D_std_2,Accel_3D_2,Accel_3D_skew_2,Speed_Diff_by_Half,Accel_Load_Diff_by_Half,Accel_Impulse_Diff_by_Half,Accel_3D_Diff_by_Half,TeamPoints,TeamPointsAllowed,Duration,RPE,AcuteLoad,ChronicLoad,AcuteChronicRatio,Fatigue,Soreness,Desire,Irritability,SleepHours,SleepQuality,MonitoringScore,TrainingReadiness,Pain_No,Pain_Yes,Illness_No,Illness_Slightly Off,Illness_Yes,Menstruation_No,Menstruation_Yes,GameID_1,GameID_10,GameID_11,GameID_12,GameID_13,GameID_14,GameID_15,GameID_16,GameID_17,GameID_18,GameID_19,GameID_2,GameID_20,GameID_21,GameID_22,GameID_23,GameID_24,GameID_25,GameID_26,GameID_27,GameID_28,GameID_29,GameID_3,GameID_30,GameID_31,GameID_32,GameID_33,GameID_34,GameID_35,GameID_36,GameID_37,GameID_38,GameID_4,GameID_5,GameID_6,GameID_7,GameID_8,GameID_9,win 
1,5/12/2018,1.341952349,1.448377427,0.8888896,1.146879319,1.654243696,1.757118,1.06666752,1.608002049,8072.709236,798,1453,0.07061168,0.332706965,0.06125,0.727137597,-0.670351434,0.444260769,-0.7375,1.064579396,0.76744083,0.419668442,0.7675,-0.384243097,0.028860174,0.048316925,0.008094512,4.036650232,1.154503581,0.44109837,1.084321144,1.116924887,1.176454015,1.41166437,0.6111116,1.18550743,1.263968972,1.558041105,0.69166722,1.496633053,7193.247421,698,1326,0.146140495,0.306769916,0.17,-0.196714133,-0.599556756,0.427005497,-0.6975,1.229270129,0.78592229,0.366794511,0.765,-0.05646684,0.022087673,0.039904094,0.005539878,4.839850068,1.126337386,0.375227264,1.079199646,1.58425465,0.390274724,0.006772502,0.165498333,0.028166195,7,22,33,5.333333333,,,,0.00472255,0.003820439,0.006361323,0.003205128,8.75,0.00349345,0.004139562,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5/12/2018,1.455426616,1.495364,0.972223,0.958904913,1.787211754,1.627161622,1.4027789,1.007051982,8928.909921,900,1909,-0.378335919,0.412518705,-0.42375,1.67248992,0.671295536,0.489854308,0.76,-0.187379658,0.342899069,0.669906199,0.52125,-1.394414494,0.029885855,0.044515704,0.014767344,6.13641686,1.160135662,0.473515558,1.080831566,2.122382927,1.238328701,1.388151249,0.7777784,1.219821737,1.4656282,1.40917631,1.17083427,0.930725924,7530.397691,683,1527,-0.362512408,0.396862494,-0.40625,1.047839579,0.688499659,0.482445844,0.76125,-0.949942797,0.615542932,0.364116165,0.6125,-0.307812821,0.025482833,0.049572451,0.008522244,8.672844859,1.146670208,0.438471933,1.07945552,1.378765743,0.321583554,0.004403022,0.217097914,0.013465454,24,10,33,5.333333333,,,,0.00472255,0.003820439,0.006361323,0.003205128,8.75,0.00349345,0.004139562,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5/12/2018,0.862001652,1.332845391,0,1.659914382,1.030399453,1.58731054,0,1.789991124,4760.445475,445,946,0.228082522,0.312463337,0.265,-1.388110138,0.946712121,0.444778929,1.01625,-0.438525973,0.320224026,0.311394526,0.28625,0.804238279,0.017175848,0.0357398,0.002925189,4.825002117,1.144992314,0.363584048,1.09442158,1.83219225,1.47343978,1.443237794,1.0555564,0.986555329,1.659264565,1.470975278,1.3055566,0.937089143,8108.825932,681,1600,0.172272611,0.323107556,0.19375,-0.082412947,0.890999079,0.551390827,0.95125,-0.603884404,0.478440761,0.314045197,0.4375,0.117388844,0.025914632,0.036927221,0.01171708,2.947230367,1.170814246,0.434334367,1.09336779,0.884125978,-0.628865112,-0.008738783,-0.611438128,-0.025821932,19,17,33,5.333333333,,,,0.00472255,0.003820439,0.006361323,0.003205128,8.75,0.00349345,0.004139562,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5/13/2018,1.311539511,1.349570803,0.9166674,1.098904575,1.888149449,1.662718742,1.58611238,0.836044932,8345.620565,826,1900,-0.1342681,0.346022461,-0.1525,0.254841518,0.561897907,0.511660157,0.66625,-1.143137862,0.792438066,0.441706464,0.76875,0.028081502,0.02983972,0.040361765,0.016417428,3.147203435,1.146989756,0.471891884,1.062588967,0.803174865,1.384916742,1.335984541,1.0000008,1.08519925,1.851897092,1.686040455,1.42777892,1.284167835,8816.882054,794,1768,-0.164613789,0.33903852,-0.1825,1.023692189,0.585503746,0.441186829,0.62625,-0.646815275,0.810240992,0.411440424,0.80125,0.20984283,0.029612324,0.043989168,0.013721191,3.684433771,1.140049891,0.453329667,1.060389816,1.102115939,0.036252357,0.000227395,-0.073377231,0.006939865,26,28,41,8,,,,0.00472255,0.00286533,0.005089059,0.003205128,8,0.002620087,0.003548196,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5/13/2018,1.210256152,1.282289956,0.8055562,1.334450762,1.57492311,1.587330638,1.12777868,1.534737862,8228.97325,709,1355,-0.197693301,0.343250642,-0.22625,-0.569837162,0.574469617,0.435029536,0.6275,-1.47957428,0.800030622,0.385121814,0.78875,0.383212378,0.025782108,0.050025699,0.007417985,6.992636545,1.128583447,0.436790856,1.056885903,1.834317423,1.320949501,1.277800432,0.972223,1.115398469,1.774323079,1.600307081,1.35555664,1.628699209,8798.86815,700,1675,-0.20131663,0.312710407,-0.2275,0.228487005,0.58322318,0.392326656,0.60375,-0.480337014,0.818851583,0.420395678,0.81875,-0.40684511,0.026417694,0.046238032,0.011440045,10.66907286,1.125642249,0.461001186,1.056423063,1.197839021,-0.199399969,-0.000635586,-0.110693349,0.002941198,35,12,41,8,,,,0.00472255,0.00286533,0.005089059,0.003205128,8,0.002620087,0.003548196,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5/13/2018,1.341952349,1.448377427,0.8888896,1.146879319,1.654243696,1.757118,1.06666752,1.608002049,8072.709236,798,1453,0.07061168,0.332706965,0.06125,0.727137597,-0.670351434,0.444260769,-0.7375,1.064579396,0.76744083,0.419668442,0.7675,-0.384243097,0.028860174,0.048316925,0.008094512,4.036650232,1.154503581,0.44109837,1.084321144,1.116924887,1.176454015,1.41166437,0.6111116,1.18550743,1.263968972,1.558041105,0.69166722,1.496633053,7193.247421,698,1326,0.146140495,0.306769916,0.17,-0.196714133,-0.599556756,0.427005497,-0.6975,1.229270129,0.78592229,0.366794511,0.765,-0.05646684,0.022087673,0.039904094,0.005539878,4.839850068,1.126337386,0.375227264,1.079199646,1.58425465,0.390274724,0.006772502,0.165498333,0.028166195,29,12,41,8,,,,0.00472255,0.00286533,0.005089059,0.003205128,8,0.002620087,0.003548196,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6/8/2018,1.34379431,1.444244822,0.8611118,1.06273476,1.612591338,1.620961985,1.23750099,1.13714654,7511.450454,688,1429,-0.120485455,0.38359735,-0.14125,0.857335672,0.575036228,0.589023991,0.70375,-0.828552016,0.749764652,0.415625811,0.73,-0.474200802,0.027447712,0.046056527,0.012408191,7.283566135,1.168084745,0.457876974,1.080017361,1.339332004,1.232950473,1.2421037,0.8888896,1.267227882,1.601417545,1.289640192,1.46111228,1.160619033,7393.744804,501,1246,-0.150676914,0.304401522,-0.16125,0.453289192,0.661595598,0.480564114,0.73,-1.147605246,0.745338762,0.370308081,0.73875,-0.637463136,0.02194258,0.031933666,0.010147786,3.346438441,1.142370869,0.414244542,1.07622169,1.256742006,0.011173794,0.005505132,0.110843838,0.025713876,31,5,40,6.333333333,,,,0.005903188,0.003820439,0.002544529,0.003205128,10,0.004366812,0.00394244,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6/8/2018,1.34335561,1.422489157,0.9166674,1.153048737,1.700787045,1.733979352,1.20000096,1.38199695,8556.659623,799,1517,0.082182717,0.355825318,0.08,-0.509005658,-0.966962085,0.567920867,-1.02625,0.683510137,0.424481216,0.311166649,0.3725,0.936602617,0.028489569,0.046097966,0.009081756,3.267841017,1.209913243,0.451626387,1.131406067,1.372256244,0.713771137,1.272053057,0,1.92423014,0.698497854,1.178352112,0,1.94479852,3443.594422,285,678,0.114329615,0.228754726,0.09875,2.086569961,-0.963911258,0.386709045,-1.04,1.232046893,0.460854209,0.273153585,0.4075,0.756499864,0.011958346,0.03098849,0.002483284,10.01703711,1.159141493,0.295670284,1.132613129,2.151418081,1.002289191,0.016531222,0.629584473,0.05077175,21,12,40,6.333333333,,,,0.005903188,0.003820439,0.002544529,0.003205128,10,0.004366812,0.00394244,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6/8/2018,1.338669683,1.350929144,0.9444452,1.13058221,1.485770918,1.536965419,1.08611198,1.828796745,8656.101369,710,1276,-0.309896768,0.38914852,-0.34375,0.574054359,0.625475853,0.553189266,0.74625,-1.238362107,0.660979108,0.341395669,0.636875,0.523577229,0.023773206,0.041137564,0.007832585,4.902595463,1.150596129,0.417391059,1.077958501,1.741178358,1.162230035,1.329337189,0.694445,1.364562084,1.460483408,1.474013597,1.06666752,1.252734119,7779.995113,685,1472,-0.311688177,0.377628557,-0.35125,0.335352872,0.641388524,0.470740041,0.73125,-1.143792208,0.676979304,0.388614428,0.66875,-0.316382374,0.023023755,0.039152121,0.006894517,6.076481163,1.145260003,0.412753207,1.074911334,1.672486574,0.02528751,0.000749451,0.176439648,0.005336126,14,31,40,6.333333333,,,,0.005903188,0.003820439,0.002544529,0.003205128,10,0.004366812,0.00394244,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6/10/2018,1.312062224,1.33220041,0.9166674,1.116967534,1.675061009,1.560753679,1.3333344,1.367950922,8031.917537,736,1574,0.010881995,0.365663545,0.02375,0.137864817,0.639174487,0.518633203,0.7225,-0.909956711,0.769423792,0.427017585,0.755,-0.052903549,0.027091286,0.041467574,0.012431304,4.516041499,1.169512389,0.466769601,1.081369213,1.213033577,1.235142704,1.272182305,0.8611118,1.236431932,1.469186537,1.311171867,1.24444544,1.387548293,7072.663991,567,1290,0.005591439,0.367301065,0.00125,0.320223684,0.608735459,0.506790274,0.69875,-1.325933567,0.742856772,0.441640514,0.7675,-0.706258208,0.023591544,0.041604093,0.010856666,8.199191553,1.153515327,0.422536022,1.079429102,1.614828456,0.205874471,0.003499743,0.07691952,0.015997062,17,10,14,7,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10,12/1/2017,1.262668739,1.274047054,0.8888896,1.294774562,1.719743171,1.407563517,1.39444556,1.225516574,8273.684397,619,1418,-0.419530243,0.317029146,-0.42625,-0.125689712,0.890854812,0.518943383,0.895,-0.124205765,0.41212144,0.288053692,0.37125,2.036257181,0.023801824,0.035752906,0.010013953,3.841714245,1.156964517,0.503635147,1.096586322,1.012721284,1.104526792,1.251699151,0.694445,1.406569042,1.621998791,1.729267421,1.20000096,1.647380216,8340.317783,678,1234,-0.415641612,0.297118131,-0.42125,-0.329489303,0.901160919,0.466380939,0.92375,0.104987608,0.400909503,0.285791342,0.35875,1.637536441,0.02366136,0.040702612,0.007123794,3.215728281,1.154115877,0.448357804,1.100150202,1.222651548,0.09774438,0.000140464,0.158141947,0.00284864,24,19,140,3.666666667,289.3,421.43,0.69,0.00203252,0.002016129,0.003167063,0.003142184,7.75,0.00204918,0.00255102,85,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10,12/1/2017,0,0,0,0,1.906166194,1.655924157,1.3611122,1.428829542,8640.651357,804,1528,0.156012299,0.331405328,0.17375,0.353286572,0.769277612,0.560011188,0.8025,-0.284217063,0.658273494,0.368390023,0.63125,0.303182463,0.031949788,0.054056342,0.013554877,8.639399592,1.156954565,0.519612791,1.074800127,1.241105801,0,0,0,0,1.634519201,1.567418868,1.10694533,1.335492722,8332.778888,862,1589,0.066465158,0.319144303,0.0825,-0.10461413,0.687808332,0.596597981,0.770625,-0.395723183,0.712463221,0.366329489,0.69875,0.318924368,0.029639307,0.049731806,0.01060364,4.984591985,1.159112814,0.483185732,1.07572323,1.129083376,0.271646993,0.002310481,0,-0.002158249,7,25,140,3.666666667,289.3,421.43,0.69,0.00203252,0.002016129,0.003167063,0.003142184,7.75,0.00204918,0.00255102,85,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
